城市,公交名,首末班车时间,起始站,起始站经度,起始站纬度,终点站,终点站经度,终点站纬度,站点名,最高价,英文名,站数,经度,纬度,性质,线路ID,区号,区县编码,站点ID,总站数,发车间隔,线路总长度,基础价格,站点状态,ICCARD
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,西局,6,xi ju,7,116.30387,39.865864,地铁,110100023283,010,110106,110100023283008,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,泥洼,6,ni wa,8,116.304177,39.858599,地铁,110100023283,010,110106,110100023283009,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,丰台站,6,feng tai zhan,9,116.30454,39.849639,地铁,110100023283,010,110106,110100023283010,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,首经贸,6,shou jing mao,10,116.320202,39.844463,地铁,110100023283,010,110106,110100023283011,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,纪家庙,6,ji jia miao,11,116.333381,39.844433,地铁,110100023283,010,110106,110100023283012,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,草桥,6,cao qiao,12,116.351387,39.845869,地铁,110100023283,010,110106,110100023283013,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,角门西,6,jiao men xi,13,116.371154,39.84585,地铁,110100023283,010,110106,110100023283014,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,角门东,6,jiao men dong,14,116.385649,39.845135,地铁,110100023283,010,110106,110100023283015,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,大红门,6,da hong men,15,116.399154,39.845383,地铁,110100023283,010,110106,110100023283016,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,石榴庄,6,shi liu zhuang,16,116.414103,39.845905,地铁,110100023283,010,110106,110100023283017,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,宋家庄,6,song jia zhuang,17,116.428368,39.845849,地铁,110100023283,010,110106,110100023283018,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,成寿寺,6,cheng shou si,18,116.447531,39.845874,地铁,110100023283,010,110105,110100023283019,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,分钟寺,6,fen zhong si,19,116.453976,39.852227,地铁,110100023283,010,110106,110100023283020,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,十里河,6,shi li he,20,116.459118,39.8658,地铁,110100023283,010,110105,110100023283021,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,潘家园,6,pan jia yuan,21,116.460926,39.875387,地铁,110100023283,010,110105,110100023283022,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,劲松,6,jin song,22,116.461325,39.884387,地铁,110100023283,010,110105,110100023283023,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,双井,6,shuang jing,23,116.461834,39.893512,地铁,110100023283,010,110105,110100023283024,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,国贸,6,guo mao,24,116.461841,39.909104,地铁,110100023283,010,110105,110100023283025,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,金台夕照,6,jin tai xi zhao,25,116.461743,39.916838,地铁,110100023283,010,110105,110100023283026,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,呼家楼,6,hu jia lou,26,116.461618,39.923337,地铁,110100023283,010,110105,110100023283027,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,团结湖,6,tuan jie hu,27,116.461806,39.933747,地铁,110100023283,010,110105,110100023283028,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,农业展览馆,6,nong ye zhan lan guan,28,116.461724,39.941344,地铁,110100023283,010,110105,110100023283029,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,亮马桥,6,liang ma qiao,29,116.461794,39.949415,地铁,110100023283,010,110105,110100023283030,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,三元桥,6,san yuan qiao,30,116.457152,39.960747,地铁,110100023283,010,110105,110100023283031,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,太阳宫,6,tai yang gong,31,116.447469,39.972678,地铁,110100023283,010,110105,110100023283032,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,芍药居,6,shao yao ju,32,116.437662,39.977014,地铁,110100023283,010,110105,110100023283033,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,惠新西街南口,6,hui xin xi jie nan kou,33,116.417537,39.977121,地铁,110100023283,010,110105,110100023283034,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,安贞门,6,an zhen men,34,116.405954,39.977005,地铁,110100023283,010,110105,110100023283035,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,北土城,6,bei tu cheng,35,116.394193,39.976953,地铁,110100023283,010,110105,110100023283036,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,健德门,6,jian de men,36,116.381353,39.976723,地铁,110100023283,010,110105,110100023283037,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,牡丹园,6,mu dan yuan,37,116.369844,39.976603,地铁,110100023283,010,110108,110100023283038,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,西土城,6,xi tu cheng,38,116.354098,39.976549,地铁,110100023283,010,110108,110100023283039,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,知春路,6,zhi chun lu,39,116.341372,39.976473,地铁,110100023283,010,110108,110100023283040,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,知春里,6,zhi chun li,40,116.328709,39.976334,地铁,110100023283,010,110108,110100023283041,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,海淀黄庄,6,hai dian huang zhuang,41,116.317564,39.975996,地铁,110100023283,010,110108,110100023283042,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,苏州街,6,su zhou jie,42,116.306332,39.975642,地铁,110100023283,010,110108,110100023283043,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,巴沟,6,ba gou,43,116.293362,39.974408,地铁,110100023283,010,110108,110100023283044,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,火器营,6,huo qi ying,44,116.289058,39.965938,地铁,110100023283,010,110108,110100023283045,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,长春桥,6,chang chun qiao,45,116.294255,39.958527,地铁,110100023283,010,110108,110100023283046,46,,56.43724,3,1,1
北京,地铁10号线,,车道沟,116.293818,39.947923,车道沟,116.293818,39.947923,车道沟,6,che dao gou,46,116.293818,39.947923,地铁,110100023283,010,110108,110100023283047,46,,56.43724,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,西直门,6,xi zhi men,1,116.353226,39.94167,地铁,110100033067,010,110102,110100033067002,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,大钟寺,6,da zhong si,2,116.345139,39.966612,地铁,110100033067,010,110108,110100033067003,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,知春路,6,zhi chun lu,3,116.33996,39.976476,地铁,110100033067,010,110108,110100033067004,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,五道口,6,wu dao kou,4,116.337742,39.992894,地铁,110100033067,010,110108,110100033067005,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,上地,6,shang di,5,116.320193,40.033007,地铁,110100033067,010,110108,110100033067006,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,西二旗,6,xi er qi,6,116.306295,40.053034,地铁,110100033067,010,110108,110100033067007,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,龙泽,6,long ze,7,116.319429,40.070882,地铁,110100033067,010,110114,110100033067008,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,回龙观,6,hui long guan,8,116.336116,40.0708,地铁,110100033067,010,110114,110100033067009,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,霍营,6,huo ying,9,116.3608,40.070567,地铁,110100033067,010,110114,110100033067010,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,立水桥,6,li shui qiao,10,116.411429,40.052725,地铁,110100033067,010,110105,110100033067011,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,北苑,6,bei yuan,11,116.434518,40.042997,地铁,110100033067,010,110105,110100033067012,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,望京西,6,wang jing xi,12,116.447359,39.995084,地铁,110100033067,010,110105,110100033067013,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,芍药居,6,shao yao ju,13,116.435914,39.977636,地铁,110100033067,010,110105,110100033067014,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,光熙门,6,guang xi men,14,116.431761,39.968337,地铁,110100033067,010,110105,110100033067015,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,柳芳,6,liu fang,15,116.432728,39.958157,地铁,110100033067,010,110105,110100033067016,16,10分钟,40.40554,3,1,1
北京,地铁13号线,,西直门,116.353226,39.94167,东直门,116.435102,39.942352,东直门,6,dong zhi men,16,116.435102,39.942352,地铁,110100033067,010,110101,110100033067017,16,10分钟,40.40554,3,1,1
北京,地铁14号线,,西局,116.303819,39.86677,北京南站,116.378963,39.865029,西局,6,xi ju,1,116.303819,39.86677,地铁,110100023051,010,110106,110100023051002,7,,7.04666,3,3,0
北京,地铁14号线,,西局,116.303819,39.86677,北京南站,116.378963,39.865029,东管头,6,dong guan tou,2,116.321051,39.867878,地铁,110100023051,010,110106,110100023051003,7,,7.04666,3,3,0
北京,地铁14号线,,西局,116.303819,39.86677,北京南站,116.378963,39.865029,丽泽商务区,6,li ze shang wu qu,3,116.336174,39.867957,地铁,110100023051,010,110106,110100023051004,7,,7.04666,3,3,0
北京,地铁14号线,,西局,116.303819,39.86677,北京南站,116.378963,39.865029,菜户营,6,cai hu ying,4,116.344609,39.868062,地铁,110100023051,010,110106,110100023051005,7,,7.04666,3,3,0
北京,地铁14号线,,西局,116.303819,39.86677,北京南站,116.378963,39.865029,西铁营,6,xi tie ying,5,116.35436,39.861117,地铁,110100023051,010,110106,110100023051006,7,,7.04666,3,3,0
北京,地铁14号线,,西局,116.303819,39.86677,北京南站,116.378963,39.865029,景风门,6,jing feng men,6,116.365805,39.862723,地铁,110100023051,010,110106,110100023051007,7,,7.04666,3,3,0
北京,地铁14号线,,西局,116.303819,39.86677,北京南站,116.378963,39.865029,北京南站,6,bei jing nan zhan,7,116.378963,39.865029,地铁,110100023051,010,110106,110100023051008,7,,7.04666,3,3,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,北京南站,6,bei jing nan zhan,1,116.378963,39.865029,地铁,900000028908,010,110106,900000028908013,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,陶然桥,6,tao ran qiao,2,116.387167,39.868791,地铁,900000028908,010,110101,900000028908014,24,,28.44409,3,3,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,永定门外,6,yong ding men wai,3,116.39937,39.867437,地铁,900000028908,010,110101,900000028908015,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,景泰,6,jing tai,4,116.411026,39.86525,地铁,900000028908,010,110101,900000028908016,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,蒲黄榆,6,pu huang yu,5,116.42372,39.865621,地铁,900000028908,010,110106,900000028908017,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,方庄,6,fang zhuang,6,116.440244,39.865864,地铁,900000028908,010,110106,900000028908018,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,十里河,6,shi li he,7,116.457983,39.866417,地铁,900000028908,010,110105,900000028908019,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,北工大西门,6,bei gong da xi men,8,116.477318,39.875437,地铁,900000028908,010,110105,900000028908021,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,平乐园,6,ping le yuan,9,116.477307,39.885275,地铁,900000028908,010,110105,900000028908022,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,九龙山,6,jiu long shan,10,116.477495,39.893725,地铁,900000028908,010,110105,900000028908023,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,大望路,6,da wang lu,11,116.477928,39.909915,地铁,900000028908,010,110105,900000028908024,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,红庙,6,hong miao,12,116.478064,39.915605,地铁,900000028908,010,110105,900000028908025,24,,28.44409,3,3,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,金台路,6,jin tai lu,13,116.478115,39.923556,地铁,900000028908,010,110105,900000028908001,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,朝阳公园,6,zhao yang gong yuan,14,116.478291,39.933492,地铁,900000028908,010,110105,900000028908002,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,枣营,6,zao ying,15,116.474947,39.944132,地铁,900000028908,010,110105,900000028908003,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,东风北桥,6,dong feng bei qiao,16,116.485919,39.958375,地铁,900000028908,010,110105,900000028908004,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,将台,6,jiang tai,17,116.489496,39.971109,地铁,900000028908,010,110105,900000028908005,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,高家园,6,gao jia yuan,18,116.488543,39.980572,地铁,900000028908,010,110105,900000028908006,24,,28.44409,3,3,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,望京南,6,wang jing nan,19,116.481634,39.984634,地铁,900000028908,010,110105,900000028908007,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,阜通,6,fu tong,20,116.47174,39.991699,地铁,900000028908,010,110105,900000028908008,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,望京,6,wang jing,21,116.467928,39.998884,地铁,900000028908,010,110105,900000028908009,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,东湖渠,6,dong hu qu,22,116.467412,40.01067,地铁,900000028908,010,110105,900000028908010,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,来广营,6,lai guang ying,23,116.466994,40.020588,地铁,900000028908,010,110105,900000028908011,24,,28.44409,3,1,0
北京,地铁14号线东段,,北京南站,116.378963,39.865029,善各庄,116.478195,40.02716,善各庄,6,shan ge zhuang,24,116.478195,40.02716,地铁,900000028908,010,110105,900000028908012,24,,28.44409,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,俸伯,7,feng bo,1,116.684732,40.132573,地铁,110100023071,010,110113,110100023071002,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,顺义,7,shun yi,2,116.657023,40.129994,地铁,110100023071,010,110113,110100023071003,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,石门,7,shi men,3,116.641117,40.129802,地铁,110100023071,010,110113,110100023071004,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,南法信,7,nan fa xin,4,116.609535,40.128478,地铁,110100023071,010,110113,110100023071005,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,后沙峪,7,hou sha yu,5,116.564211,40.114127,地铁,110100023071,010,110113,110100023071006,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,花梨坎,7,hua li kan,6,116.557593,40.084436,地铁,110100023071,010,110113,110100023071007,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,国展,7,guo zhan,7,116.555127,40.07003,地铁,110100023071,010,110113,110100023071008,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,孙河,7,sun he,8,116.5347,40.045113,地铁,110100023071,010,110105,110100023071009,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,马泉营,7,ma quan ying,9,116.50348,40.033721,地铁,110100023071,010,110105,110100023071010,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,崔各庄,7,cui ge zhuang,10,116.492968,40.022201,地铁,110100023071,010,110105,110100023071011,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,望京东,7,wang jing dong,11,116.487105,40.0032,地铁,110100023071,010,110105,110100023071012,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,望京,7,wang jing,12,116.469409,39.998521,地铁,110100023071,010,110105,110100023071013,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,望京西,7,wang jing xi,13,116.449884,39.995724,地铁,110100023071,010,110105,110100023071014,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,关庄,7,guan zhuang,14,116.430947,40.001134,地铁,110100023071,010,110105,110100023071015,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,大屯路东,7,da tun lu dong,15,116.418833,40.003122,地铁,110100023071,010,110105,110100023071016,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,安立路,7,an li lu,16,116.407845,40.002619,地铁,110100023071,010,110105,110100023071017,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,奥林匹克公园,7,ao lin pi ke gong yuan,17,116.391758,40.002207,地铁,110100023071,010,110105,110100023071018,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,北沙滩,7,bei sha tan,18,116.368143,40.001492,地铁,110100023071,010,110108,110100023071019,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,六道口,7,liu dao kou,19,116.35267,40.000958,地铁,110100023071,010,110108,110100023071020,20,5分钟,40.18276,3,1,0
北京,地铁15号线,,俸伯,116.684732,40.132573,清华东路西口,116.33953,40.000673,清华东路西口,7,qing hua dong lu xi kou,20,116.33953,40.000673,地铁,110100023071,010,110108,110100023071021,20,5分钟,40.18276,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,北安河,5,bei an he,1,116.130428,40.068128,地铁,900000062236,010,110108,900000062236001,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,温阳路,5,wen yang lu,2,116.161361,40.068516,地铁,900000062236,010,110108,900000062236002,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,稻香湖路,5,dao xiang hu lu,3,116.188145,40.068936,地铁,900000062236,010,110108,900000062236003,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,屯佃,5,tun dian,4,116.21585,40.068454,地铁,900000062236,010,110108,900000062236004,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,永丰,5,yong feng,5,116.238481,40.071868,地铁,900000062236,010,110108,900000062236005,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,永丰南,5,yong feng nan,6,116.248154,40.065575,地铁,900000062236,010,110108,900000062236006,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,西北旺,5,xi bei wang,7,116.257923,40.048703,地铁,900000062236,010,110108,900000062236007,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,马连洼,5,ma lian wa,8,116.27252,40.032637,地铁,900000062236,010,110108,900000062236008,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,农大南路,5,nong da nan lu,9,116.282272,40.021398,地铁,900000062236,010,110108,900000062236009,10,,18.99548,3,1,0
北京,地铁16号线,05:25-22:30,北安河,116.130428,40.068128,西苑,116.292094,39.999626,西苑,5,xi yuan,10,116.292094,39.999626,地铁,900000062236,010,110108,900000062236010,10,,18.99548,3,1,0
